Estado,Medida,Puntaje_de_Medida,Año,ID_de_Medida
NJ,"S:  Albumin (Pediatric) - % of PD patient-months with Serum Albumin < 3 g/dL, 2022",5.41,2022,p_CWpdalb1y4_s
NJ,"S:  Albumin (Pediatric) - % of PD patient-months with Serum Albumin 3 - < 3.5 g/dL, 2022",6.76,2022,p_CWpdalb2y4_s
NJ,"S:  Albumin (Pediatric) - % of PD patient-months with Serum Albumin 3.5 - < 4 g/dL, 2022",35.14,2022,p_CWpdalb3y4_s
NJ,"S:  Albumin (Pediatric) - % of PD patient-months with Serum Albumin >= 4 g/dL, 2022",40.54,2022,p_CWpdalb4y4_s
NJ,"S:  Albumin (Pediatric) - % of PD patient-months with Serum Albumin Missing, 2022",12.16,2022,p_CWpdalb5y4_s
NJ,"S: PD Kt/V (Pediatric)- % of patient-months with Kt/V >= 1.8, 2022",94.59,2022,p_CWpdktvge18y4_s
NJ,"S: HD Kt/V (Pediatric)- % of patient-months with Kt/V >= 1.2, 2022",100.0,2022,p_CWhdktvge12y4_s
NJ,"S: Patient Placement -  % of incident patients, 2022",17.78,2022,ppidy4_s
NJ,"S: Patient Placement -  % of patients continuing at facility, 2022",72.06,2022,ppcdy4_s
NJ,"S: Patient Placement -  % of patients that transfered into facility, 2022",10.15,2022,pptdy4_s
NJ,"S: End of Year Status - % of patients death attributed to this facility, 2022",14.01,2022,pdhdy4_s
NJ,"S: End of Year Status - % of patients death attributed to another facility, 2022",1.71,2022,pdody4_s
NJ,"S: End of Year Status - % of patients that received a transplant, 2022",3.67,2022,ptxdy4_s
NJ,"S: End of Year Status - % of patients alive in this facility, 2022",70.52,2022,pahdy4_s
NJ,"S: End of Year Status - % of patients alive in another facility, 2022",7.28,2022,paody4_s
NJ,"S: End of Year Status - % of patients other, 2022",2.8,2022,potdy4_s
NJ,S (AFS): Facility Information - Average number of in-center HD patients on 12/31/2022,60.71,2022,iuhemy4m_s
NJ,S (AFS): Facility Information - Average number of in-center frequent HD patients on 12/31/2022,0.01,2022,iufreqy4m_s
NJ,S (AFS): Facility Information - Average number of in-center non-frequent HD patients on 12/31/2022,60.69,2022,iunonfreqy4m_s
NJ,S (AFS): Facility Information - Average number of in-center patients with other modality on 12/31/2022,0.01,2022,iuothy4m_s
NJ,S (AFS): Facility Information - Average number of in-center Continuous Ambulatory Peritoneal Dialysis patients on 12/31/2022,0.0,2022,iucapdy4m_s
NJ,S (AFS): Facility Information - Average number of in-center Continuous Cycling Peritoneal Dialysis patients on 12/31/2022,0.0,2022,iuccpdy4m_s
NJ,S (AFS): Facility Information - Average number of home HD patients on 12/31/2022,0.76,2022,ihhemy4m_s
NJ,S (AFS): Facility Information - Average number of home frequent HD patients on 12/31/2022,0.1,2022,ihfreqy4m_s
NJ,S (AFS): Facility Information - Average number of home non-frequent HD patients on 12/31/2022,0.66,2022,ihnonfreqy4m_s
NJ,S (AFS): Facility Information - Average number of home patients with other modality on 12/31/2022,0.0,2022,ihothy4m_s
NJ,S (AFS): Facility Information - Average number of home Continuous Ambulatory Peritoneal Dialysis patients on 12/31/2022,0.65,2022,ihcapdy4m_s
NJ,S (AFS): Facility Information - Average number of home Continuous Cycling Peritoneal Dialysis patients on 12/31/2022,6.6,2022,ihccpdy4m_s
NJ,"S (AFS): Facility Information - Average number of total staff positions on Dec 31 (full & part time), 2022",16.1,2022,staffy4m_s
NJ,S (AFS): Facility Information - Average number of full time nurses on 12/31/2022,6.0,2022,nurseFTy4m_s
NJ,S (AFS): Facility Information - Average number of full time patient care technicians on 12/31/2022,5.36,2022,ptcareFTy4m_s
NJ,S (AFS): Facility Information - Average number of full time renal dieticians on 12/31/2022,1.09,2022,dietFTy4m_s
NJ,S (AFS): Facility Information - Average number of full time social workers on 12/31/2022,1.12,2022,socwkFTy4m_s
NJ,S (AFS): Facility Information - Average number of part time nurses on 12/31/2022,1.1,2022,nursePTy4m_s
NJ,S (AFS): Facility Information - Average number of part time patient care technicians on 12/31/2022,0.75,2022,ptcarePTy4m_s
NJ,S (AFS): Facility Information - Average number of part time renal dieticians on 12/31/2022,0.31,2022,dietPTy4m_s
NJ,S (AFS): Facility Information -  Average number of part time social workers on 12/31/2022,0.36,2022,socwkPTy4m_s
NJ,F (AFS): Facility Information - Vocational Rehab number of Patients 18-54 on 12/31/2022,30.92,2022,vocrehaby4m_s
NJ,"S (AFS): Facility Information - Average % incident patients, 2022",16.5,2022,incpery4_s
NJ,S (AFS): Facility Information - % Patients 18-54 who are employed on 12/31/2022,31.19,2022,employedy4_s
NJ,S (AFS): Facility Information - % Patients 18-54 who are school on 12/31/2022,1.29,2022,schooly4_s
NJ,"S: Prevalent VA Type (Nursing Home) - % of Patients Receiving Treatment with Fistulae, 2022",47.89,2022,nh_ppavfy4_s
NJ,"S: Prevalent VA Type (Nursing Home) - Long-Term Catheter Rate, 2022",20.36,2022,nh_ltcy4_s
NJ,"S: HD Kt/V (Nursing Home)- % of Patient-months with Kt/V < 1.2, 2022",1.53,2022,nh_CWhdktv1y4_s
NJ,"S: PD Kt/V (Nursing Home) - % of Patient-months with with Kt/V < 1.7, 2022",6.46,2022,nh_CWpdktv1y4_s
NJ,"S: HD HGB (Nursing Home) - % of Patient-months with Hemoglobin < 10 g/dL, 2022",28.22,2022,nh_CWhdhgb1y4_s
NJ,"S: HD HGB (Nursing Home) - % of Patient-months with ESA Prescribed, 2022",82.15,2022,nh_CWhdesarxy4_s
NJ,"S: PD HGB (Nursing Home) - % of Patient-months with Hemoglobin < 10 g/dL, 2022",28.46,2022,nh_CWpdhgb1y4_s
NJ,"S: PD HGB (Nursing Home) - % of Patient-months with ESA Prescribed, 2022",59.52,2022,nh_CWpdesarxy4_s
NJ,"S: All Patient Mortality (Nursing Home) - Observed death rate (per 100 patient-years), 2022",41.48,2022,nh_obdry4_s
NJ,"S: All Patient Mortality (Nursing Home) - Standardized Mortality Ratio (SMR), 2022",1.11,2022,nh_smry4_s
NJ,"S: All Patient Mortality (Nursing Home) - % of deaths from withdrawal, 2022",30.51,2022,nh_wity4_s
NJ,"S: SHR (Nursing Home Admissions) - Observed Admission Rate (per patient-year in average facility), 2022",282.03,2022,nh_obhtry4_s
NJ,"S: SHR (Nursing Home Admissions) - Standardized Hospitalization Ratio for Admissions, 2022",1.51,2022,nh_shrty4_s
NJ,"S: Hospitalization (Nursing Home) - Diagnosis: % with Septicemia, 2022",25.3,2022,nh_sepiy4_s
NJ,"S: Hospitalization (Nursing Home) - Diagnosis: % with Acute Myocardial Infarction, 2022",11.0,2022,nh_miiy4_s
NJ,"S: Hospitalization (Nursing Home) - Diagnosis: % with Congestive Heart Failure, 2022",47.9,2022,nh_achfy4_s
NJ,"S: Hospitalization (Nursing Home) - Diagnosis: % with Cardiac Dysrhythmia, 2022",38.43,2022,nh_acdry4_s
NJ,"S: Hospitalization (Nursing Home) - Diagnosis: % with Cardiac Arrest, 2022",4.19,2022,nh_acary4_s
NJ,"S: Prevalent Comorbidities (Nursing Home) - % with AIDS, 2022",1.49,2022,nh_clmhivaidmy4_s
NJ,"S: Prevalent Comorbidities (Nursing Home) - % with Vascular Access-Related Infection, 2022",8.98,2022,nh_clminfvamy4_s
NJ,"S: Prevalent Comorbidities (Nursing Home) - % with Hepatitis B, 2022",0.56,2022,nh_clmhepbmy4_s
NJ,"S: Prevalent Comorbidities (Nursing Home) - % with Hepatitis Other, 2022",3.63,2022,nh_clmhepothmy4_s
NJ,"S: Prevalent Comorbidities (Nursing Home) - % with Metastatic Infection, 2022",3.35,2022,nh_clmmstinfmy4_s
NJ,"S: Prevalent Comorbidities (Nursing Home) - % with Pneumonia, 2022",7.58,2022,nh_clmpnemy4_s
NJ,"S: Prevalent Comorbidities (Nursing Home) - % with Tuberculosis, 2022",0.19,2022,nh_clmtbmy4_s
NJ,"S: Prevalent Comorbidities (Nursing Home) - % with Non-Vascular Access-Related Infection, 2022",40.02,2022,nh_clminfmy4_s
NJ,"S: Prevalent Comorbidities (Nursing Home) - % with Cardiac Arrest, 2022",2.33,2022,nh_clmcamy4_s
NJ,"S: Prevalent Comorbidities (Nursing Home) - % with Cardiac Dysrythmias, 2022",42.21,2022,nh_clmcdmy4_s
NJ,"S: Prevalent Comorbidities (Nursing Home) - % with Cerebrovascular Disease, 2022",18.57,2022,nh_clmcvdmy4_s
NJ,"S: Prevalent Comorbidities (Nursing Home) - % with Congestive Heart Failure, 2022",56.21,2022,nh_clmchfmy4_s
NJ,"S: Prevalent Comorbidities (Nursing Home) - % with Ischemic Heart Disease, 2022",51.79,2022,nh_clmihdmy4_s
NJ,"S: Prevalent Comorbidities (Nursing Home) - % with Myocardial Infarction, 2022",12.56,2022,nh_clmmimy4_s
NJ,"S: Prevalent Comorbidities (Nursing Home) - % with Peripheral Vascular Disease, 2022",35.88,2022,nh_clmpvdmy4_s
NJ,"S: Prevalent Patients (Nursing Home) - Age: % Less than 18 years, 12/31/2022",0.04,2022,nh_age1y4_s
NJ,"S: Prevalent Patients (Nursing Home) - Age: % Between 18-64 years, 12/31/2022",29.7,2022,nh_age2y4_s
NJ,"S: Prevalent Patients (Nursing Home) - Age: % Greater than or equal to 65 years, 12/31/2022",70.26,2022,nh_age3y4_s
NJ,"S: Prevalent Patients (Nursing Home) - Primary Cause of ESRD: % Diabetes, 12/31/2022",45.18,2022,nh_dis1y4_s
NJ,"S: Prevalent Patients (Nursing Home) - Primary Cause of ESRD: % Hypertension, 12/31/2022",36.06,2022,nh_dis2y4_s
NJ,"S: Prevalent Patients (Nursing Home) - Primary Cause of ESRD: % Glomerulonephritis, 12/31/2022",4.71,2022,nh_dis3y4_s
NJ,"S: Prevalent Patients (Nursing Home) - Primary Cause of ESRD: % Other/Unknown Cause, 12/31/2022",13.75,2022,nh_dis4y4_s
NJ,"S: Prevalent Patients (Nursing Home) - Primary Cause of ESRD: % Missing Cause, 12/31/2022",0.3,2022,nh_dis5y4_s
NJ,"S: Prevalent Patients (Nursing Home) - Race: % Asian/Pacific Islander, 12/31/2022",4.29,2022,nh_rac1y4_s
NJ,"S: Prevalent Patients (Nursing Home) - Race: % African American, 12/31/2022",41.45,2022,nh_rac2y4_s
NJ,"S: Prevalent Patients (Nursing Home) - Race: % Native American, 12/31/2022",0.13,2022,nh_rac3y4_s
NJ,"S: Prevalent Patients (Nursing Home) - Race: % White, 12/31/2022",54.01,2022,nh_rac4y4_s
NJ,"S: Prevalent Patients (Nursing Home) - Race: % Other/Unknown/Missing race, 12/31/2022",0.13,2022,nh_rac5y4_s
NJ,"S: Prevalent Patients (Nursing Home) - Ethnicity: % Hispanic, 12/31/2022",12.39,2022,nh_eth1y4_s
NJ,"S: Prevalent Patients (Nursing Home) - Ethnicity: % Non-Hispanic, 12/31/2022",87.48,2022,nh_eth2y4_s
NJ,"S: Prevalent Patients (Nursing Home) - Ethnicity: % Unknown Ethnicity, 12/31/2022",0.13,2022,nh_eth3y4_s
NJ,"S: Prevalent Patients (Nursing Home) - Vintage: % on ESRD Therapy less than 1 year, 12/31/2022",22.1,2022,nh_vin1y4_s
NJ,"S: Prevalent Patients (Nursing Home) - Vintage: % on ESRD Therapy for 1-2 years, 12/31/2022",14.85,2022,nh_vin2y4_s
NJ,"S: Prevalent Patients (Nursing Home) - Vintage: % on ESRD Therapy for 2-3 years, 12/31/2022",11.29,2022,nh_vin3y4_s
NJ,"S: Prevalent Patients (Nursing Home) - Vintage: % on ESRD Therapy for 3-6 years, 12/31/2022",25.46,2022,nh_vin4y4_s
NJ,"S: Prevalent Patients (Nursing Home) - Vintage: % on ESRD Therapy for over 6 years, 12/31/2022",26.3,2022,nh_vin5y4_s
NJ,"S: Prevalent Patients (Nursing Home) - Sex: % Female, 12/31/2022",45.69,2022,nh_sexy4_s
NJ,"S: Prevalent Patients (Nursing Home) - Modality: % on Hemodialysis, 12/31/2022",96.82,2022,nh_modhdy4_s
NJ,"S: Prevalent Patients (Nursing Home) - Modality: % on Home Hemodialysis, 12/31/2022",0.17,2022,nh_modhhdy4_s
NJ,"S: Prevalent Patients (Nursing Home) - % on Continuous Ambulatory Peritoneal Dialysis, 12/31/2022",0.08,2022,nh_modcapdy4_s
NJ,"S: Prevalent Patients (Nursing Home) - % on Continuous Cycling Peritoneal Dialysis, 12/31/2022",2.63,2022,nh_modccpdy4_s
NJ,"S: Prevalent Patients (Nursing Home) - % on Other Modality, 12/31/2022",0.3,2022,nh_modothry4_s
NJ,"S: Incident Patients (Nursing Home) - Percent with Medicare alone or with other insurance, 2022",84.62,2022,nh_allmdcrmy4_s
NJ,"S: Incident Patients (Nursing Home) - Percent with Medicaid coverage only, 2022",8.45,2022,nh_insmdcdmy4_s
NJ,"S: Incident Patients (Nursing Home) - Percent with employer group coverage only, 2022",2.6,2022,nh_insempmy4_s
NJ,"S: Incident Patients (Nursing Home) -  Percent with Other/Unknown/No insurance, 2022",4.33,2022,nh_insnonothmy4_s
NJ,"S: Incident Patients (Nursing Home) - Percent of hemodialysis patients.: Arteriovenous Fistula, 2022",6.28,2022,nh_mefavfmy4_s
NJ,"S: Incident Patients (Nursing Home) - Percent of hemodialysis patients.: Arteriovenous Graft, 2022",3.47,2022,nh_mefgraftmy4_s
NJ,"S: Incident Patients (Nursing Home) - Percent of hemodialysis patients.: Catheter, 2022",88.62,2022,nh_mefcathmy4_s
NJ,"S: Incident Patients (Nursing Home) - Percent of hemodialysis patients.: Other/Unknown/Missing Access, 2022",1.63,2022,nh_mefoumaccessmy4_s
NJ,"S: Incident Patients (Nursing Home) - Percent of patients with Arteriovenous fistulae placed, 2022",17.66,2022,nh_avfpresentmy4_s
NJ,"S: Incident Patients (Nursing Home) - No Pre-ESRD Nephrologist Care, 2022",16.58,2022,nh_nephnomy4_s
NJ,"S: Incident Patients (Nursing Home) - Pre-ESRD Nephrologist Care Less Than 6 months, 2022",26.11,2022,nh_nephy6my4_s
NJ,"S: Incident Patients (Nursing Home) - Pre-ESRD Nephrologist Care Between 6 and 12 months, 2022",17.01,2022,nh_nephy612my4_s
NJ,"S: Incident Patients (Nursing Home) - Pre-ESRD Nephrologist Care Greater Than 12 months, 2022",18.53,2022,nh_nephy12my4_s
NJ,"S: Incident Patients (Nursing Home) - Unknown Pre-ESRD Nephrologist Care, 2022",21.78,2022,nh_nephunkmissmy4_s
NJ,"S: Incident Patients (Nursing Home) - Percent of Patients Informed of Transplant Options, 2022",88.3,2022,nh_ptinfymy4_s
NJ,"S (2728): Incident Patients  - Percent alcohol dependent, 2022",1.49,2022,alcomy4_s
NJ,"S (2728): Incident Patients  - Percent with atherosclerotic heart disease, 2022",13.07,2022,ashdmy4_s
NJ,"S (2728): Incident Patients  - Percent with other cardiac disorder, 2022",28.06,2022,othcarmy4_s
NJ,"S (2728): Incident Patients  - Percent with cancer, 2022",8.2,2022,canmy4_s
NJ,"S (2728): Incident Patients  - Percent with congestive heart failure, 2022",24.68,2022,chfmy4_s
NJ,"S (2728): Incident Patients  - Percent with cardiovascular disease, cerebral vascular incident, and transient ischemic attack, 2022",9.35,2022,cvamy4_s
NJ,"S (2728): Incident Patients  - Percent with diabetes on insulin, 2022",39.24,2022,diabimy4_s
NJ,"S (2728): Incident Patients  - Percent with diabetes, 2022",61.49,2022,diabmy4_s
NJ,"S (2728): Incident Patients  - Percent drug dependent, 2022",1.1,2022,drugmy4_s
NJ,"S (2728): Incident Patients  - Percent with history of hypertension, 2022",88.06,2022,hxhtmy4_s
NJ,"S (2728): Incident Patients  - Percent inability to ambulate, 2022",8.01,2022,ambumy4_s
NJ,"S (2728): Incident Patients  - Percent inability to transfer, 2022",5.7,2022,transmy4_s
NJ,"S (2728): Incident Patients  - Percent with chronic obstructive pulmonary disease, 2022",7.25,2022,copdmy4_s
NJ,"S (2728): Incident Patients  - Percent with PVD, 2022",7.34,2022,pvdmy4_s
NJ,"S (2728): Incident Patients  - Percent smoker, 2022",4.66,2022,smokmy4_s
NJ,"S (2728): Incident Patients  - Percent Hispanic, 2022",15.54,2022,ethmy4_s
NJ,"S (2728): Incident Patients  - Percent White, 2022",59.6,2022,whitemy4_s
NJ,"S (2728): Incident Patients  - Percent African American, 2022",30.99,2022,blackmy4_s
NJ,"S (2728): Incident Patients  - Percent Native American, 2022",1.04,2022,nativmy4_s
NJ,"S (2728): Incident Patients  - Percent Asian/Pacific Islander, 2022",7.95,2022,asianmy4_s
NJ,"S (2728): Incident Patients  - Percent other/unknown/missing race, 2022",0.43,2022,racoummy4_s
NJ,"S (2728): Incident Patients  - Percent currently employed FT/PT/student, 2022",28.2,2022,cempmy4_s
NJ,"S (2728): Incident Patients  - Percent previously employed FT/PT/student, 2022",39.32,2022,pempmy4_s
NJ,"S (2728): Incident Patients  - Percent diabetes as primary cause ESRD, 2022",39.55,2022,dbprimy4_s
NJ,"S (2728): Incident Patients  - Percent glomerulonephritis as primary cause of ESRD, 2022",5.58,2022,gnprimy4_s
NJ,"S (2728): Incident Patients  - Percent hypertension as primary cause ESRD, 2022",35.28,2022,htprimy4_s
NJ,"S (2728): Incident Patients  - Percent other/missing primary cause of ESRD, 2022",19.59,2022,omprimy4_s
NJ,"S (2728): Incident Patients  - Percent female, 2022",39.73,2022,femmy4_s
NJ,"S (2728): Incident Patients  - Average age, 2022",65.67,2022,agemy4_s
NJ,"S (2728): Incident Patients  - Average serum albumin, 2022",3.44,2022,salbmy4_s
NJ,"S (2728): Incident Patients  - Average creatinine, 2022",6.24,2022,creamy4_s
NJ,"S (2728): Incident Patients  - Average hemoglobin, 2022",9.47,2022,hgmy4_s
NJ,"S (2728): Incident Patients  - GFR by MDRD formula, 2022",11.13,2022,gfrmy4_s
NJ,"S (2728): Incident Patients  - Average count of comorbidities, 2022",3.08,2022,cntcomy4_s
NJ,"S (2728): Incident Patients  - Primary Modality: Hemodialysis, 2022",88.21,2022,pdmodMEFHDmy4_s
NJ,"S (2728): Incident Patients  - Primary Modality: Peritoneal Dialysis, 2022",11.79,2022,pdmodMEFPDmy4_s
NJ,"S (2728): Incident Patients  -Primary Modality: Other/Unknown/Missing, 2022",0.0,2022,pdmodMEFOTHUNKmy4_s
NJ,"S (2728): Incident Patients  - Percent with Medicare coverage only, 2022",52.22,2022,insmdcrmy4_s
NJ,"S (2728): Incident Patients  - Percent with Medicaid coverage only, 2022",11.97,2022,insmdcdmy4_s
NJ,"S (2728): Incident Patients  - Percent with Medicare and Medicaid coverage only, 2022",5.39,2022,insmdcrcdmy4_s
NJ,"S (2728): Incident Patients  - Percent with employer group coverage only, 2022",13.71,2022,insempmy4_s
NJ,"S (2728): Incident Patients  - Percent with no coverage, 2022",2.13,2022,insnonemy4_s
NJ,"S (2728): Incident Patients  - Percent with Medicare and other coverage, 2022",7.86,2022,insmdcromy4_s
NJ,"S (2728): Incident Patients  - Percent with other or unknown coverage, 2022",6.7,2022,insmedomy4_s
NJ,"S (2728): Incident Patients  - Percent of Patients Received ESA prior to ESRD, 2022",18.01,2022,preepomy4_s
NJ,"S (2728): Incident Patients  - No Pre-ESRD Nephrologist Care, 2022",14.47,2022,nephnomy4_s
NJ,"S (2728): Incident Patients  - Pre-ESRD Nephrologist Care Less Than 6 months, 2022",21.76,2022,nephy6my4_s
NJ,"S (2728): Incident Patients  - Pre-ESRD Nephrologist Care Between 6 and 12 months, 2022",19.47,2022,nephy612my4_s
NJ,"S (2728): Incident Patients  - Pre-ESRD Nephrologist Care Greater Than 12 months, 2022",27.39,2022,nephy12my4_s
NJ,"S (2728): Incident Patients  - Unknown Pre-ESRD Nephrologist Care, 2022",16.91,2022,nephunkmissmy4_s
NJ,"S (2728): Incident Patients  - Percent of Patients Informed of Transplant Options, 2022",94.0,2022,ptinfymy4_s
NJ,"S (2728): Incident Patients  - Reason Not Informed: Patient Medically Unfit, 2022",58.38,2022,ptxmedunfitmy4_s
NJ,"S (2728): Incident Patients  - Reason Not Informed: Unsuitable Due to Age, 2022",0.0,2022,ptxagedmy4_s
NJ,"S (2728): Incident Patients  - Reason Not Informed: Patient Psychologically Unfit, 2022",0.0,2022,ptxpsyunfitmy4_s
NJ,"S (2728): Incident Patients  - Reason Not Informed: Patient Declined Information, 2022",11.68,2022,ptxdeclinemy4_s
NJ,"S (2728): Incident Patients  - Reason Not Informed: Patient Has Not Been Assessed, 2022",41.12,2022,ptxnotassessmy4_s
NJ,"S (2728): Incident Patients  - Percent of Incident HD Patients: Arteriovenous Fistula, 2022",12.54,2022,mefavfmy4_s
NJ,"S (2728): Incident Patients  - Percent of Incident HD Patients: Arteriovenous Graft, 2022",5.46,2022,mefgraftmy4_s
NJ,"S (2728): Incident Patients  - Percent of Incident HD Patients: Catheter, 2022",81.76,2022,mefcathmy4_s
NJ,"S (2728): Incident Patients  - Percent of Incident HD Patients: Other/Unknown/Missing, 2022",0.24,2022,mefoumaccessmy4_s
NJ,"S (2728): Incident Patients  - Percent of Incident Patients with Arteriovenous fistulae placed, 2022",26.77,2022,avfpresentmy4_s
NJ,"S (2728): Incident Patients  - Median BMI for males >= 20 yrs, 2022",27.17,2022,bmimmy4_s
NJ,"S (2728): Incident Patients  - Median BMI for females >= 20 yrs, 2022",27.66,2022,bmifmy4_s
NJ,"S (2728): Incident Patients  - Average Patients Not Informed of Transplant Options, 2022",0.99,2022,ptinfnmy4m_s
NJ,"S (2728): Incident Patients  - Average Number of incident hemodialysis patients (n),2022",14.48,2022,hemomy4m_s
NJ,"S (2728): Incident Patients  - Average Number of forms returned, 2022",16.41,2022,nmy4m_s
NJ,"S: All Patient Mortality - Average number of patients (per year in average facility), 2019-2022",85.02,2019,rdsmzm_s
NJ,"S: All Patient Mortality - Average years at risk for mortality (per year in average facility), 2019-2022",56.09,2019,dyzm_s
NJ,"S: All Patient Mortality - Average number of deaths (per year in average facility), 2019-2022",10.79,2019,deazm_s
NJ,"S: All Patient Mortality - Average expected deaths (per year in average facility), 2019-2022",12.53,2019,exdzm_s
NJ,"S: All Patient Mortality - Average number deaths from dialysis, unrelated deaths (per year in average facility), 2019-2022",0.05,2019,dudzm_s
NJ,"S: All Patient Mortality - Standardized Mortality Ratio (SMR), 2019-2022",0.86,2019,smrz_s
NJ,"S: All Patient Mortality - % of deaths from withdrawl, 2019-2022",24.6,2019,witz_s
NJ,"S: All Patient Mortality - % of deaths from infection, 2019-2022",10.83,2019,infz_s
NJ,"S: All Patient Mortality - % of deaths from cardiac causes, 2019-2022",54.2,2019,cardz_s
NJ,"S: All Patient Mortality - % of deaths from liver disease, 2019-2022",1.26,2019,livz_s
NJ,"S: First-Year Mortality - Average number of new patients, 2019 - 2021",16.57,2019,fynmzm_s
NJ,"S: First-Year Mortality - Average Years at risk , 2019 - 2021",9.83,2019,fydyzm_s
NJ,"S: First-Year Mortality - Average number of deaths, 2019 - 2021",2.84,2019,fydeazm_s
NJ,"S: First-Year Mortality - Average number of expected deaths, 2019 - 2021",3.1,2019,fyexdzm_s
NJ,"S: First-Year Mortality - Standardized First-Year Mortality Ratio, 2019 - 2021",0.92,2019,fysmrz_s
NJ,"S: First-Year Mortality - Percent of deaths from withdrawal, 2019 - 2021",26.98,2019,fywitz_s
NJ,"S: First-Year Mortality - Percent of deaths from infection, 2019 - 2021",10.11,2019,fyinfz_s
NJ,"S: First-Year Mortality - Percent of deaths from cardiac causes, 2019 - 2021",50.34,2019,fycardiacz_s
NJ,"S: First-Year Mortality - Percent of deaths from liver disease, 2019 - 2021",2.51,2019,fylivz_s
NJ,"S: Hospitalization - Average Number of Patients (per year in average facility), 2019-2022",70.3,2019,rdshzm_s
NJ,"S: SHR (Admissions) - Average Number of Hospital Admissions (per year in average facility), 2019-2022",65.41,2019,htazm_s
NJ,"S: SHR (Admissions) - Average Expected Number of Hospital Admissions (per year in average facility), 2019-2022",65.63,2019,extzm_s
NJ,"S: SHR (Days) - Average Days Hospitalized (per year in average facility), 2019-2022",539.3,2019,hdzm_s
NJ,"S: SHR (Days) - Average Expected Days Hospitalized (per year in average facility), 2019-2022",543.58,2019,exhdzm_s
NJ,"S: Hospitalization - Average Years at Risk (per year in average facility), 2019-2022",45.29,2019,hdyzm_s
NJ,"S: SHR (Admissions) - Average Standardized Hospitalization Ratio for Admissions (per year in average facility), 2019-2022",1.0,2019,shrtz_s
NJ,"S: SHR (Days) - Average Standardized Hospitalization Ratio for Days (per year in average facility), 2019-2022",0.99,2019,shrdz_s
NJ,"S: SHR (Days) - Average Length of Stay (days per admission, per year in average facility), 2019-2022",7.94,2019,lenz_s
NJ,"S: SHR (Admissions) - Average % One Day Admissions (per year in average facility), 2019-2022",7.73,2019,onez_s
NJ,"S: Hospitalization - Diagnosis: Average % with Acute Myocardial Infarction (per year in average facility), 2019-2022",6.87,2019,miiz_s
NJ,"S: Hospitalization - Diagnosis: Average % with Septicemia (per year in average facility), 2019-2022",12.72,2019,sepiz_s
NJ,"S: Hospitalization - Diagnosis: Average % with Congestive Heart Failure (per year in average facility), 2019-2022",29.33,2019,achfz_s
NJ,"S: Hospitalization - Diagnosis: Average % with Cardiac Dysrhythmia (per year in average facility), 2019-2022",21.83,2019,acdrz_s
NJ,"S: Hospitalization - Diagnosis: Average % with Cardiac Arrest (per year in average facility), 2019-2022",2.71,2019,acarz_s
NJ,"S: SHR (Admissions) -Average % Inpatient Admissions Originating in ED (per year in average facility), 2019-2022",91.0,2019,ipedz_s
NJ,"S: ED30 - Average annual index discharges, 2019-22",39.29,2019,ed30indexzm_s
NJ,"S: ED30- Average annual number of ED visits, 2019-22",4.92,2019,ed30obszm_s
NJ,"S: ED30 - Average annual expected ED visits, 2019-22",6.2,2019,ed30expzm_s
NJ,"S: ED30: Standardized Ratio of ED30, 2019-22",0.83,2019,ed30z_s
NJ,"S SRR -  Standardized Readmission Ratio, 2022",1.1,2022,srry4_s
NJ,"S: SRR - Average index discharges, 2022",65.51,2022,indexmy4_s
NJ,"S: SRR - Average number of readmissions, 2022",18.09,2022,readmmy4_s
NJ,"S: SRR - Average expected readmissions, 2022",17.15,2022,srrexpmy4_s
NJ,Pt included in SEDR analysis,50.15,2019,rdsezm_s
NJ,Total number of ED Visits,35.94,2019,hedzm_s
NJ,Expected number of ED events,45.32,2019,exedzm_s
NJ,Years at risk for ED visit rate,31.71,2019,edyrzm_s
NJ,Years at risk for ED visit rate,27017.73,2019,edyrz_s
NJ,"S: SEDR - Standardized Emergency Department Encounter Ratio, 2019-2022",0.79,2019,sedrz_s
NJ,"S: STR - Average number of eligible patients (age<75) with no previous transplant (per year in average facility), 2019-2022",56.77,2019,rdstzm_s
NJ,"S: STR - Average number of patients (per year in average facility), 2019-2022",61.61,2019,rdsalltzm_s
NJ,"S: STR - Average number of 1st transplant (per year in average facility), 2019-2022",2.24,2019,txzm_s
NJ,"S: Transplantation - Average number of transplants (per year in average facility), 2019-2022",2.51,2019,txallzm_s
NJ,"S: STR - Average number of years at risk for eligible patients (age<75) with no previous transplant (per year in average facility), 2019-2022",37.66,2019,txyzm_s
NJ,"S: STR - Average number of deceased donor transplant (per year in average facility), 2019-2022",1.84,2019,cadalltzm_s
NJ,"S: STR - Average number of living donor transplant (per year in average facility), 2019-2022",0.71,2019,livealltzm_s
NJ,"S: STR - Average number of expected 1st transplant (per year in average facility), 2019-2022",1.69,2019,extxzm_s
NJ,"S: STR - Standardized 1st Transplant Ratio, 2019-2022",1.32,2019,strz_s
NJ,"S: Prevalent Waitlist - Average number of eligible dialysis patients (age<75), 2022",57.64,2022,pppwpty4m_s
NJ,"S: Prevalent Waitlist - % of patient-months (age<75) on waitlist, 2022",23.17,2022,WLy4_s
NJ,"S: Prevalent Waitlist - % of patient-months < 40 years on waitlist, 2022",36.43,2022,WLlt40y4_s
NJ,"S: Prevalent Waitlist - % of patient-months aged 40-74 on waitlist, 2022",21.99,2022,WL4074y4_s
