Red_ESRD,Medida,Puntaje_de_Medida,Año,Measure_id
11,"N: Prevalent VA Type (Nursing Home) - Long-Term Catheter Rate, 2022",24.59,2022,nh_ltcy4_n
11,"N: HD Kt/V (Nursing Home)- % of Patient-months with Kt/V < 1.2, 2022",2.89,2022,nh_CWhdktv1y4_n
11,"N: PD Kt/V (Nursing Home) - % of Patient-months with with Kt/V < 1.7, 2022",11.45,2022,nh_CWpdktv1y4_n
11,"N: HD HGB (Nursing Home) - % of Patient-months with Hemoglobin < 10 g/dL, 2022",30.83,2022,nh_CWhdhgb1y4_n
11,"N: HD HGB (Nursing Home) - % of Patient-months with ESA Prescribed, 2022",82.84,2022,nh_CWhdesarxy4_n
11,"N: PD HGB (Nursing Home) - % of Patient-months with Hemoglobin < 10 g/dL, 2022",26.84,2022,nh_CWpdhgb1y4_n
11,"N: PD HGB (Nursing Home) - % of Patient-months with ESA Prescribed, 2022",55.76,2022,nh_CWpdesarxy4_n
11,"N: All Patient Mortality (Nursing Home) - Observed death rate (per 100 patient-years), 2022",42.74,2022,nh_obdry4_n
11,"N: All Patient Mortality (Nursing Home) - Standardized Mortality Ratio (SMR), 2022",1.07,2022,nh_smry4_n
11,"N: All Patient Mortality (Nursing Home) - % of deaths from withdrawal, 2022",38.18,2022,nh_wity4_n
11,"N: SHR (Nursing Home Admissions) - Observed Admission Rate (per patient-year in average facility), 2022",278.59,2022,nh_obhtry4_n
11,"N: SHR (Nursing Home Admissions) - Standardized Hospitalization Ratio for Admissions, 2022",1.43,2022,nh_shrty4_n
11,"N: Hospitalization (Nursing Home) - Diagnosis: % with Septicemia, 2022",23.91,2022,nh_sepiy4_n
11,"N: Hospitalization (Nursing Home) - Diagnosis: % with Acute Myocardial Infarction, 2022",15.03,2022,nh_miiy4_n
11,"N: Hospitalization (Nursing Home) - Diagnosis: % with Congestive Heart Failure, 2022",52.96,2022,nh_achfy4_n
11,"N: Hospitalization (Nursing Home) - Diagnosis: % with Cardiac Dysrhythmia, 2022",38.35,2022,nh_acdry4_n
11,"N: Hospitalization (Nursing Home) - Diagnosis: % with Cardiac Arrest, 2022",4.22,2022,nh_acary4_n
11,"N: Prevalent Comorbidities (Nursing Home) - % with AIDS, 2022",0.4,2022,nh_clmhivaidmy4_n
11,"N: Prevalent Comorbidities (Nursing Home) - % with Vascular Access-Related Infection, 2022",7.99,2022,nh_clminfvamy4_n
11,"N: Prevalent Comorbidities (Nursing Home) - % with Hepatitis B, 2022",0.73,2022,nh_clmhepbmy4_n
11,"N: Prevalent Comorbidities (Nursing Home) - % with Hepatitis Other, 2022",2.9,2022,nh_clmhepothmy4_n
11,"N: Prevalent Comorbidities (Nursing Home) - % with Metastatic Infection, 2022",4.82,2022,nh_clmmstinfmy4_n
11,"N: Prevalent Comorbidities (Nursing Home) - % with Pneumonia, 2022",9.55,2022,nh_clmpnemy4_n
11,"N: Prevalent Comorbidities (Nursing Home) - % with Tuberculosis, 2022",0.18,2022,nh_clmtbmy4_n
11,"N: Prevalent Comorbidities (Nursing Home) - % with Non-Vascular Access-Related Infection, 2022",39.62,2022,nh_clminfmy4_n
11,"N: Prevalent Comorbidities (Nursing Home) - % with Cardiac Arrest, 2022",2.44,2022,nh_clmcamy4_n
11,"N: Prevalent Comorbidities (Nursing Home) - % with Cardiac Dysrythmias, 2022",43.06,2022,nh_clmcdmy4_n
11,"N: Prevalent Comorbidities (Nursing Home) - % with Cerebrovascular Disease, 2022",18.54,2022,nh_clmcvdmy4_n
11,"N: Prevalent Comorbidities (Nursing Home) - % with Congestive Heart Failure, 2022",62.15,2022,nh_clmchfmy4_n
11,"N: Prevalent Comorbidities (Nursing Home) - % with Ischemic Heart Disease, 2022",51.54,2022,nh_clmihdmy4_n
11,"N: Prevalent Comorbidities (Nursing Home) - % with Myocardial Infarction, 2022",18.88,2022,nh_clmmimy4_n
11,"N: Prevalent Comorbidities (Nursing Home) - % with Peripheral Vascular Disease, 2022",38.61,2022,nh_clmpvdmy4_n
11,"N: Prevalent Patients (Nursing Home) - Age: % Less than 18 years, 12/31/2022",0.0,2022,nh_age1y4_n
11,"N: Prevalent Patients (Nursing Home) - Age: % Between 18-64 years, 12/31/2022",30.01,2022,nh_age2y4_n
11,"N: Prevalent Patients (Nursing Home) - Age: % Greater than or equal to 65 years, 12/31/2022",69.99,2022,nh_age3y4_n
11,"N: Prevalent Patients (Nursing Home) - Primary Cause of ESRD: % Diabetes, 12/31/2022",52.65,2022,nh_dis1y4_n
11,"N: Prevalent Patients (Nursing Home) - Primary Cause of ESRD: % Hypertension, 12/31/2022",26.04,2022,nh_dis2y4_n
11,"N: Prevalent Patients (Nursing Home) - Primary Cause of ESRD: % Glomerulonephritis, 12/31/2022",5.91,2022,nh_dis3y4_n
11,"N: Prevalent Patients (Nursing Home) - Primary Cause of ESRD: % Other/Unknown Cause, 12/31/2022",14.92,2022,nh_dis4y4_n
11,"N: Prevalent Patients (Nursing Home) - Primary Cause of ESRD: % Missing Cause, 12/31/2022",0.48,2022,nh_dis5y4_n
11,"N: Prevalent Patients (Nursing Home) - Race: % Asian/Pacific Islander, 12/31/2022",1.63,2022,nh_rac1y4_n
11,"N: Prevalent Patients (Nursing Home) - Race: % African American, 12/31/2022",30.8,2022,nh_rac2y4_n
11,"N: Prevalent Patients (Nursing Home) - Race: % Native American, 12/31/2022",2.84,2022,nh_rac3y4_n
11,"N: Prevalent Patients (Nursing Home) - Race: % White, 12/31/2022",64.56,2022,nh_rac4y4_n
11,"N: Prevalent Patients (Nursing Home) - Race: % Other/Unknown/Missing race, 12/31/2022",0.17,2022,nh_rac5y4_n
11,"N: Prevalent Patients (Nursing Home) - Ethnicity: % Hispanic, 12/31/2022",3.91,2022,nh_eth1y4_n
11,"N: Prevalent Patients (Nursing Home) - Ethnicity: % Non-Hispanic, 12/31/2022",95.97,2022,nh_eth2y4_n
11,"N: Prevalent Patients (Nursing Home) - Ethnicity: % Unknown Ethnicity, 12/31/2022",0.11,2022,nh_eth3y4_n
11,"N: Prevalent Patients (Nursing Home) - Vintage: % on ESRD Therapy less than 1 year, 12/31/2022",21.99,2022,nh_vin1y4_n
11,"N: Prevalent Patients (Nursing Home) - Vintage: % on ESRD Therapy for 1-2 years, 12/31/2022",15.85,2022,nh_vin2y4_n
11,"N: Prevalent Patients (Nursing Home) - Vintage: % on ESRD Therapy for 2-3 years, 12/31/2022",11.49,2022,nh_vin3y4_n
11,"N: Prevalent Patients (Nursing Home) - Vintage: % on ESRD Therapy for 3-6 years, 12/31/2022",26.24,2022,nh_vin4y4_n
11,"N: Prevalent Patients (Nursing Home) - Vintage: % on ESRD Therapy for over 6 years, 12/31/2022",24.44,2022,nh_vin5y4_n
11,"N: Prevalent Patients (Nursing Home) - Sex: % Female, 12/31/2022",49.04,2022,nh_sexy4_n
11,"N: Prevalent Patients (Nursing Home) - Modality: % on Hemodialysis, 12/31/2022",91.27,2022,nh_modhdy4_n
11,"N: Prevalent Patients (Nursing Home) - Modality: % on Home Hemodialysis, 12/31/2022",6.78,2022,nh_modhhdy4_n
11,"N: Prevalent Patients (Nursing Home) - % on Continuous Ambulatory Peritoneal Dialysis, 12/31/2022",0.2,2022,nh_modcapdy4_n
11,"N: Prevalent Patients (Nursing Home) - % on Continuous Cycling Peritoneal Dialysis, 12/31/2022",1.44,2022,nh_modccpdy4_n
11,"N: Prevalent Patients (Nursing Home) - % on Other Modality, 12/31/2022",0.31,2022,nh_modothry4_n
11,"N: Incident Patients (Nursing Home) - Percent with Medicare alone or with other insurance, 2022",87.15,2022,nh_allmdcrmy4_n
11,"N: Incident Patients (Nursing Home) - Percent with Medicaid coverage only, 2022",8.06,2022,nh_insmdcdmy4_n
11,"N: Incident Patients (Nursing Home) - Percent with employer group coverage only, 2022",2.11,2022,nh_insempmy4_n
11,"N: Incident Patients (Nursing Home) -  Percent with Other/Unknown/No insurance, 2022",2.69,2022,nh_insnonothmy4_n
11,"N: Incident Patients (Nursing Home) - Percent of hemodialysis patients.: Arteriovenous Fistula, 2022",6.97,2022,nh_mefavfmy4_n
11,"N: Incident Patients (Nursing Home) - Percent of hemodialysis patients.: Arteriovenous Graft, 2022",1.74,2022,nh_mefgraftmy4_n
11,"N: Incident Patients (Nursing Home) - Percent of hemodialysis patients.: Catheter, 2022",89.47,2022,nh_mefcathmy4_n
11,"N: Incident Patients (Nursing Home) - Percent of hemodialysis patients.: Other/Unknown/Missing Access, 2022",1.82,2022,nh_mefoumaccessmy4_n
11,"N: Incident Patients (Nursing Home) - Percent of patients with Arteriovenous fistulae placed, 2022",13.14,2022,nh_avfpresentmy4_n
11,"N: Incident Patients (Nursing Home) - No Pre-ESRD Nephrologist Care, 2022",14.16,2022,nh_nephnomy4_n
11,"N: Incident Patients (Nursing Home) - Pre-ESRD Nephrologist Care Less Than 6 months, 2022",22.29,2022,nh_nephy6my4_n
11,"N: Incident Patients (Nursing Home) - Pre-ESRD Nephrologist Care Between 6 and 12 months, 2022",13.8,2022,nh_nephy612my4_n
11,"N: Incident Patients (Nursing Home) - Pre-ESRD Nephrologist Care Greater Than 12 months, 2022",27.52,2022,nh_nephy12my4_n
11,"N: Incident Patients (Nursing Home) - Unknown Pre-ESRD Nephrologist Care, 2022",22.22,2022,nh_nephunkmissmy4_n
11,"N: Incident Patients (Nursing Home) - Percent of Patients Informed of Transplant Options, 2022",87.36,2022,nh_ptinfymy4_n
11,"N (2728): Incident Patients  - Percent alcohol dependent, 2022",2.97,2022,alcomy4_n
11,"N (2728): Incident Patients  - Percent with atherosclerotic heart disease, 2022",12.08,2022,ashdmy4_n
11,"N (2728): Incident Patients  - Percent with other cardiac disorder, 2022",23.36,2022,othcarmy4_n
11,"N (2728): Incident Patients  - Percent with cancer, 2022",8.2,2022,canmy4_n
11,"N (2728): Incident Patients  - Percent with congestive heart failure, 2022",28.67,2022,chfmy4_n
11,"N (2728): Incident Patients  - Percent with cardiovascular disease, cerebral vascular incident, and transient ischemic attack, 2022",8.78,2022,cvamy4_n
11,"N (2728): Incident Patients  - Percent with diabetes on insulin, 2022",42.99,2022,diabimy4_n
11,"N (2728): Incident Patients  - Percent with diabetes, 2022",60.93,2022,diabmy4_n
11,"N (2728): Incident Patients  - Percent drug dependent, 2022",1.97,2022,drugmy4_n
11,"N (2728): Incident Patients  - Percent with history of hypertension, 2022",86.21,2022,hxhtmy4_n
11,"N (2728): Incident Patients  - Percent inability to ambulate, 2022",5.36,2022,ambumy4_n
11,"N (2728): Incident Patients  - Percent inability to transfer, 2022",2.85,2022,transmy4_n
11,"N (2728): Incident Patients  - Percent with chronic obstructive pulmonary disease, 2022",10.39,2022,copdmy4_n
11,"N (2728): Incident Patients  - Percent with PVD, 2022",8.5,2022,pvdmy4_n
11,"N (2728): Incident Patients  - Percent smoker, 2022",8.56,2022,smokmy4_n
11,"N (2728): Incident Patients  - Percent Hispanic, 2022",5.08,2022,ethmy4_n
11,"N (2728): Incident Patients  - Percent White, 2022",67.33,2022,whitemy4_n
11,"N (2728): Incident Patients  - Percent African American, 2022",25.03,2022,blackmy4_n
11,"N (2728): Incident Patients  - Percent Native American, 2022",3.7,2022,nativmy4_n
11,"N (2728): Incident Patients  - Percent Asian/Pacific Islander, 2022",3.4,2022,asianmy4_n
11,"N (2728): Incident Patients  - Percent other/unknown/missing race, 2022",0.54,2022,racoummy4_n
11,"N (2728): Incident Patients  - Percent currently employed FT/PT/student, 2022",28.41,2022,cempmy4_n
11,"N (2728): Incident Patients  - Percent previously employed FT/PT/student, 2022",38.27,2022,pempmy4_n
11,"N (2728): Incident Patients  - Percent diabetes as primary cause ESRD, 2022",42.64,2022,dbprimy4_n
11,"N (2728): Incident Patients  - Percent glomerulonephritis as primary cause of ESRD, 2022",7.61,2022,gnprimy4_n
11,"N (2728): Incident Patients  - Percent hypertension as primary cause ESRD, 2022",29.46,2022,htprimy4_n
11,"N (2728): Incident Patients  - Percent other/missing primary cause of ESRD, 2022",20.3,2022,omprimy4_n
11,"N (2728): Incident Patients  - Percent female, 2022",41.7,2022,femmy4_n
11,"N (2728): Incident Patients  - Average age, 2022",64.04,2022,agemy4_n
11,"N (2728): Incident Patients  - Average serum albumin, 2022",3.44,2022,salbmy4_n
11,"N (2728): Incident Patients  - Average creatinine, 2022",6.1,2022,creamy4_n
11,"N (2728): Incident Patients  - Average hemoglobin, 2022",9.43,2022,hgmy4_n
11,"N (2728): Incident Patients  - GFR by MDRD formula, 2022",11.14,2022,gfrmy4_n
11,"N (2728): Incident Patients  - Average count of comorbidities, 2022",3.12,2022,cntcomy4_n
11,"N (2728): Incident Patients  - Primary Modality: Hemodialysis, 2022",87.38,2022,pdmodMEFHDmy4_n
11,"N (2728): Incident Patients  - Primary Modality: Peritoneal Dialysis, 2022",12.62,2022,pdmodMEFPDmy4_n
11,"N (2728): Incident Patients  -Primary Modality: Other/Unknown/Missing, 2022",0.0,2022,pdmodMEFOTHUNKmy4_n
11,"N (2728): Incident Patients  - Percent with Medicare coverage only, 2022",48.38,2022,insmdcrmy4_n
11,"N (2728): Incident Patients  - Percent with Medicaid coverage only, 2022",14.36,2022,insmdcdmy4_n
11,"N (2728): Incident Patients  - Percent with Medicare and Medicaid coverage only, 2022",7.55,2022,insmdcrcdmy4_n
11,"N (2728): Incident Patients  - Percent with employer group coverage only, 2022",11.63,2022,insempmy4_n
11,"N (2728): Incident Patients  - Percent with no coverage, 2022",0.98,2022,insnonemy4_n
11,"N (2728): Incident Patients  - Percent with Medicare and other coverage, 2022",10.11,2022,insmdcromy4_n
11,"N (2728): Incident Patients  - Percent with other or unknown coverage, 2022",6.98,2022,insmedomy4_n
11,"N (2728): Incident Patients  - Percent of Patients Received ESA prior to ESRD, 2022",17.88,2022,preepomy4_n
11,"N (2728): Incident Patients  - No Pre-ESRD Nephrologist Care, 2022",12.29,2022,nephnomy4_n
11,"N (2728): Incident Patients  - Pre-ESRD Nephrologist Care Less Than 6 months, 2022",19.59,2022,nephy6my4_n
11,"N (2728): Incident Patients  - Pre-ESRD Nephrologist Care Between 6 and 12 months, 2022",17.68,2022,nephy612my4_n
11,"N (2728): Incident Patients  - Pre-ESRD Nephrologist Care Greater Than 12 months, 2022",36.18,2022,nephy12my4_n
11,"N (2728): Incident Patients  - Unknown Pre-ESRD Nephrologist Care, 2022",14.26,2022,nephunkmissmy4_n
11,"N (2728): Incident Patients  - Percent of Patients Informed of Transplant Options, 2022",92.14,2022,ptinfymy4_n
11,"N (2728): Incident Patients  - Reason Not Informed: Patient Medically Unfit, 2022",46.84,2022,ptxmedunfitmy4_n
11,"N (2728): Incident Patients  - Reason Not Informed: Unsuitable Due to Age, 2022",0.0,2022,ptxagedmy4_n
11,"N (2728): Incident Patients  - Reason Not Informed: Patient Psychologically Unfit, 2022",0.0,2022,ptxpsyunfitmy4_n
11,"N (2728): Incident Patients  - Reason Not Informed: Patient Declined Information, 2022",11.52,2022,ptxdeclinemy4_n
11,"N (2728): Incident Patients  - Reason Not Informed: Patient Has Not Been Assessed, 2022",46.28,2022,ptxnotassessmy4_n
11,"N (2728): Incident Patients  - Percent of Incident HD Patients: Arteriovenous Fistula, 2022",13.16,2022,mefavfmy4_n
11,"N (2728): Incident Patients  - Percent of Incident HD Patients: Arteriovenous Graft, 2022",2.68,2022,mefgraftmy4_n
11,"N (2728): Incident Patients  - Percent of Incident HD Patients: Catheter, 2022",83.91,2022,mefcathmy4_n
11,"N (2728): Incident Patients  - Percent of Incident HD Patients: Other/Unknown/Missing, 2022",0.25,2022,mefoumaccessmy4_n
11,"N (2728): Incident Patients  - Percent of Incident Patients with Arteriovenous fistulae placed, 2022",20.65,2022,avfpresentmy4_n
11,"N (2728): Incident Patients  - Median BMI for males >= 20 yrs, 2022",28.41,2022,bmimmy4_n
11,"N (2728): Incident Patients  - Median BMI for females >= 20 yrs, 2022",29.75,2022,bmifmy4_n
11,"N (2728): Incident Patients  - Average Patients Not Informed of Transplant Options, 2022",1.06,2022,ptinfnmy4m_n
11,"N (2728): Incident Patients  - Average Number of incident hemodialysis patients (n),2022",11.75,2022,hemomy4m_n
11,"N (2728): Incident Patients  - Average Number of forms returned, 2022",13.45,2022,nmy4m_n
11,"N: All Patient Mortality - Average number of patients (per year in average facility), 2019-2022",68.64,2019,rdsmzm_n
11,"N: All Patient Mortality - Average years at risk for mortality (per year in average facility), 2019-2022",44.41,2019,dyzm_n
11,"N: All Patient Mortality - Average number of deaths (per year in average facility), 2019-2022",9.03,2019,deazm_n
11,"N: All Patient Mortality - Average expected deaths (per year in average facility), 2019-2022",9.92,2019,exdzm_n
11,"N: All Patient Mortality - Average number deaths from dialysis, unrelated deaths (per year in average facility), 2019-2022",0.08,2019,dudzm_n
11,"N: All Patient Mortality - Standardized Mortality Ratio (SMR), 2019-2022",0.91,2019,smrz_n
11,"N: All Patient Mortality - % of deaths from withdrawl, 2019-2022",33.28,2019,witz_n
11,"N: All Patient Mortality - % of deaths from infection, 2019-2022",10.84,2019,infz_n
11,"N: All Patient Mortality - % of deaths from cardiac causes, 2019-2022",37.29,2019,cardz_n
11,"N: All Patient Mortality - % of deaths from liver disease, 2019-2022",1.29,2019,livz_n
11,"N: First-Year Mortality - Average number of new patients, 2019 - 2021",13.55,2019,fynmzm_n
11,"N: First-Year Mortality - Average Years at risk , 2019 - 2021",8.16,2019,fydyzm_n
11,"N: First-Year Mortality - Average number of deaths, 2019 - 2021",2.26,2019,fydeazm_n
11,"N: First-Year Mortality - Average number of expected deaths, 2019 - 2021",2.5,2019,fyexdzm_n
11,"N: First-Year Mortality - Standardized First-Year Mortality Ratio, 2019 - 2021",0.9,2019,fysmrz_n
11,"N: First-Year Mortality - Percent of deaths from withdrawal, 2019 - 2021",35.58,2019,fywitz_n
11,"N: First-Year Mortality - Percent of deaths from infection, 2019 - 2021",10.13,2019,fyinfz_n
11,"N: First-Year Mortality - Percent of deaths from cardiac causes, 2019 - 2021",34.04,2019,fycardiacz_n
11,"N: First-Year Mortality - Percent of deaths from liver disease, 2019 - 2021",3.44,2019,fylivz_n
11,"N: Hospitalization - Average Number of Patients (per year in average facility), 2019-2022",58.02,2019,rdshzm_n
11,"N: SHR (Admissions) - Average Number of Hospital Admissions (per year in average facility), 2019-2022",56.64,2019,htazm_n
11,"N: SHR (Admissions) - Average Expected Number of Hospital Admissions (per year in average facility), 2019-2022",56.65,2019,extzm_n
11,"N: SHR (Days) - Average Days Hospitalized (per year in average facility), 2019-2022",426.12,2019,hdzm_n
11,"N: SHR (Days) - Average Expected Days Hospitalized (per year in average facility), 2019-2022",461.78,2019,exhdzm_n
11,"N: Hospitalization - Average Years at Risk (per year in average facility), 2019-2022",36.89,2019,hdyzm_n
11,"N: SHR (Admissions) - Average Standardized Hospitalization Ratio for Admissions (per year in average facility), 2019-2022",1.0,2019,shrtz_n
11,"N: SHR (Days) - Average Standardized Hospitalization Ratio for Days (per year in average facility), 2019-2022",0.92,2019,shrdz_n
11,"N: SHR (Days) - Average Length of Stay (days per admission, per year in average facility), 2019-2022",7.25,2019,lenz_n
11,"N: SHR (Admissions) - Average % One Day Admissions (per year in average facility), 2019-2022",9.15,2019,onez_n
11,"N: Hospitalization - Diagnosis: Average % with Acute Myocardial Infarction (per year in average facility), 2019-2022",8.67,2019,miiz_n
11,"N: Hospitalization - Diagnosis: Average % with Septicemia (per year in average facility), 2019-2022",12.96,2019,sepiz_n
11,"N: Hospitalization - Diagnosis: Average % with Congestive Heart Failure (per year in average facility), 2019-2022",32.33,2019,achfz_n
11,"N: Hospitalization - Diagnosis: Average % with Cardiac Dysrhythmia (per year in average facility), 2019-2022",22.12,2019,acdrz_n
11,"N: Hospitalization - Diagnosis: Average % with Cardiac Arrest (per year in average facility), 2019-2022",2.56,2019,acarz_n
11,"N: SHR (Admissions) -Average % Inpatient Admissions Originating in ED (per year in average facility), 2019-2022",82.15,2019,ipedz_n
11,"N: ED30 - Average annual index discharges, 2019-22",33.69,2019,ed30indexzm_n
11,"N: ED30- Average annual number of ED visits, 2019-22",5.68,2019,ed30obszm_n
11,"N: ED30 - Average annual expected ED visits, 2019-22",5.71,2019,ed30expzm_n
11,"N: ED30: Standardized Ratio of ED30, 2019-22",1.03,2019,ed30z_n
11,"N SRR -  Standardized Readmission Ratio, 2022",1.0,2022,srry4_n
11,"N: SRR - Average index discharges, 2022",55.85,2022,indexmy4_n
11,"N: SRR - Average number of readmissions, 2022",14.62,2022,readmmy4_n
11,"N: SRR - Average expected readmissions, 2022",16.03,2022,srrexpmy4_n
11,Pt included in SEDR analysis,39.55,2019,rdsezm_n
11,Total number of ED Visits,39.82,2019,hedzm_n
11,Expected number of ED events,38.95,2019,exedzm_n
11,Years at risk for ED visit rate,25.02,2019,edyrzm_n
11,Years at risk for ED visit rate,55352.57,2019,edyrz_n
11,"N: SEDR - Standardized Emergency Department Encounter Ratio, 2019-2022",1.02,2019,sedrz_n
11,"N: STR - Average number of eligible patients (age<75) with no previous transplant (per year in average facility), 2019-2022",48.47,2019,rdstzm_n
11,"N: STR - Average number of patients (per year in average facility), 2019-2022",53.05,2019,rdsalltzm_n
11,"N: STR - Average number of 1st transplant (per year in average facility), 2019-2022",1.57,2019,txzm_n
11,"N: Transplantation - Average number of transplants (per year in average facility), 2019-2022",1.78,2019,txallzm_n
11,"N: STR - Average number of years at risk for eligible patients (age<75) with no previous transplant (per year in average facility), 2019-2022",31.42,2019,txyzm_n
11,"N: STR - Average number of deceased donor transplant (per year in average facility), 2019-2022",1.35,2019,cadalltzm_n
11,"N: STR - Average number of living donor transplant (per year in average facility), 2019-2022",0.47,2019,livealltzm_n
11,"N: STR - Average number of expected 1st transplant (per year in average facility), 2019-2022",1.5,2019,extxzm_n
11,"N: STR - Standardized 1st Transplant Ratio, 2019-2022",1.04,2019,strz_n
11,"N: Prevalent Waitlist - Average number of eligible dialysis patients (age<75), 2022",50.68,2022,pppwpty4m_n
11,"N: Prevalent Waitlist - % of patient-months (age<75) on waitlist, 2022",15.3,2022,WLy4_n
11,"N: Prevalent Waitlist - % of patient-months < 40 years on waitlist, 2022",23.48,2022,WLlt40y4_n
11,"N: Prevalent Waitlist - % of patient-months aged 40-74 on waitlist, 2022",14.32,2022,WL4074y4_n
11,"N: Prevalent Waitlist - % of male patient-months (age<75) on waitlist, 2022",16.12,2022,WLmaley4_n
11,"N: Prevalent Waitlist - % of female patient-months (age<75) on waitlist, 2022",14.08,2022,WLfemy4_n
11,"N: Prevalent Waitlist - % Hispanic White patient-months (age<75)on waitlist, 2022",15.27,2022,WLwhhy4_n
11,"N: Prevalent Waitlist - % Non-Hispanic White patient-months (age<75) on waitlist, 2022",16.34,2022,WLwhnhy4_n
11,"N: Prevalent Waitlist - % of African American patient-months (age<75) on waitlist, 2022",12.21,2022,WLbly4_n
11,"N: Prevalent Waitlist - % of Asian patient-months (age<75) on waitlist, 2022",28.43,2022,WLasy4_n
11,"N: Prevalent Waitlist - % of Native American patient-months (age<75) on waitlist, 2022",14.47,2022,WLnay4_n
11,"N: Prevalent Waitlist - % of other/unknown race patient-months (age<75) on waitlist, 2022",16.64,2022,WLothy4_n
11,"N: Prevalent Waitlist - % of diabetic patient-months (age<75) on waitlist, 2022",12.35,2022,WLDMy4_n
11,"N: Prevalent Waitlist - % of non-diabetic patient-months (age<75) on waitlist, 2022",17.5,2022,WLnodmy4_n
11,"N: Prevalent Waitlist - % of patient-months (age<75) without previous transplant on waitlist, 2022",14.31,2022,WLnotxy4_n
11,"N: Prevalent Waitlist - % of patient-months (age<75) with prev KI transplant on waitlist, 2022",24.64,2022,WLtxy4_n
11,"N: Prevalent Waitlist - % of patient-months (age<75) with <2 years of prior ESRD therapy on waitlist, 2022",14.01,2022,WLVCat1y4_n
11,"N: Prevalent Waitlist - % of patient-months (age<75) with 2-4 years of prior ESRD therapy on waitlist, 2022",19.16,2022,WLVCat2y4_n
11,"N: Prevalent Waitlist - % of patient-months (age<75) with 5+ years of prior ESRD therapy on waitlist, 2022",13.34,2022,WLVCat3y4_n
11,"N: Prevalent Waitlist - Average number of patient-months (age<75) at risk, 2022",425.49,2022,pppwpmy4m_n
11,"N: Prevalent Waitlist - Age-adjusted percentage of patient-months waitlisted (age<75), 2022",15.77,2022,pppwy4_n
11,"N: Incident Waitlist - Average number of patients (per year in average facility), 2019-2021",8.45,2019,swrptzm_n
11,"N: Incident Waitlist - Average number of of patient-years at risk (per year in average facility), 2019-2021",6.71,2019,swrpyzm_n
11,"N: Incident Waitlist - Average number of waitlisting or receipt of a living-donor transplant for SWR (per year in average facility), 2019-2021",0.68,2019,swrwlzm_n
11,"N: Incident Waitlist - Average number of expected transplant waitlisting or receipt of a living-donor transplant (per year in average facility), 2019-2021",0.63,2019,swrexwlzm_n
11,"N: Incident Waitlist - Standardized Waitlist Ratio, 2019 - 2021",1.07,2019,swrz_n
11,"N: Influenza - % of patients vaccinated, 8/1-3/31, 2021",81.12,2021,FVfy3_n
11,"N: Influenza - % of patients that declined vaccination, 8/1-3/31, 2021",9.65,2021,FVdeclinedfy3_n
11,"N: Influenza - % of patients without vaccination due to outside vaccination reported but no documentation, 8/1-3/31, 2021",0.29,2021,FVovndfy3_n
11,"N: Influenza - % of patients without vaccination due to other reason or vaccine data not available, 8/1-3/31, 2021",9.23,2021,FVothrsnfy3_n
11,"N: Influenza - % of patients vaccinated, 8/1-12/31, 2022",75.86,2022,FVhy4_n
11,"N: Influenza - % of Medicare patients vaccinated, 8/1-12/31, 2022",76.98,2022,FVmcarehy4_n
11,"N: Influenza - % of Medicare Advantage patients vaccinated, 8/1-12/31, 2022",78.23,2022,FVmahy4_n
11,"N: Influenza - % of patients with Medicare as primary insurer vaccinated, 8/1-12/31, 2022",76.08,2022,FVmpphy4_n
11,"N: Influenza - % of dual Medicare/Medicaid eligible patients vaccinated, 8/1-12/31, 2022",73.61,2022,FVdualhy4_n
11,"N: Influenza - % of patients with Medicare as secondary insurer vaccinated, 8/1-12/31, 2022",76.22,2022,FVmsphy4_n
11,"N: Influenza - % of Non-Medicare patients vaccinated, 8/1-12/31, 2022",67.13,2022,FVnonmcarehy4_n
11,"N: Influenza - % of dialysis patients <18 vaccinated, 8/1-12/31, 2022",13.33,2022,FVlt18hy4_n
11,"N: Influenza - % of dialysis patients 18-39 vaccinated, 8/1-12/31, 2022",63.4,2022,FV1839hy4_n
11,"N: Influenza - % of dialysis patients 40-64 vaccinated, 8/1-12/31, 2022",72.88,2022,FV4064hy4_n
11,"N: Influenza - % of dialysis patients 65-74 vaccinated, 8/1-12/31, 2022",78.36,2022,FV6574hy4_n
11,"N: Influenza - % of dialysis patients 75+ vaccinated, 8/1-12/31, 2022",81.73,2022,FV75uphy4_n
11,"N: Influenza - % of male dialysis patients vaccinated, 8/1-12/31, 2022",75.41,2022,FVmalehy4_n
11,"N: Influenza - % of female dialysis patients vaccinated, 8/1-12/31, 2022",76.07,2022,FVfemhy4_n
11,"N: Influenza - % of Asian dialysis patients vaccinated, 8/1-12/31, 2022",83.43,2022,FVashy4_n
11,"N: Influenza - % of Native American dialysis patients vaccinated, 8/1-12/31, 2022",68.3,2022,FVnahy4_n
11,"N: Influenza - % of white dialysis patients vaccinated, 8/1-12/31, 2022",78.61,2022,FVwhhy4_n
11,"N: Influenza - % of Other race dialysis patients vaccinated, 8/1-12/31, 2022",65.43,2022,FVrothhy4_n
11,"N: Influenza - % of black dialysis patients vaccinated, 8/1-12/31, 2022",69.87,2022,FVblkhy4_n
11,"N: Influenza - % of Hispanic dialysis patients vaccinated, 8/1-12/31, 2022",79.83,2022,FVhisphy4_n
11,"N: Influenza - % of dialysis patients with <1 year of prior ESRD therapy vaccinated, 8/1-12/31, 2022",66.22,2022,FVVCat1hy4_n
